tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
40268,995,996,997,997
40320,997,997,997,997
40371,996,997,997,997
40422,996,997,997,997
40473,996,997,997,997
40524,996,997,997,997
40576,995,996,997,997
40627,996,997,997,997
40678,995,997,997,997
40729,995,996,998,997
40780,996,997,997,997
40832,996,997,997,997
40883,996,997,997,997
40934,996,997,997,997
40985,995,996,997,997
41037,996,997,997,997
41089,995,996,998,997
41140,996,997,997,997
41191,996,997,997,997
41242,995,996,997,997
41293,995,996,997,997
41345,995,996,997,997
41396,996,997,997,997
41447,995,996,997,997
41498,995,996,997,997
41549,996,996,998,997
41601,996,997,997,997
41652,995,996,997,997
41703,996,997,997,997
41754,996,997,997,997
41805,996,997,997,997
41857,996,997,997,997
41908,995,996,997,997
41959,996,997,997,997
42010,996,997,997,997
42061,996,996,998,997
42113,996,996,997,997
42164,997,997,997,997
42215,995,996,997,997
42266,995,996,997,997
42317,996,997,997,997
42369,996,997,997,997
42420,995,997,997,997
42471,996,997,997,997
42522,995,997,997,997
42574,996,997,997,997
42626,996,997,998,997
42677,996,997,997,997
42728,995,996,997,996
42779,995,996,998,996
42830,995,996,997,997
42882,996,996,997,997
42933,995,996,997,997
42984,996,996,997,997
43035,995,996,997,997
43086,996,996,997,997
43138,996,996,997,997
43189,995,996,997,997
43240,995,996,997,997
43291,995,996,997,997
43342,995,996,997,997
43394,995,996,997,997
43445,996,996,997,997
43496,996,996,997,997
43547,995,996,997,997
43598,995,996,997,997
43650,996,996,997,997
43701,996,997,996,997
43752,995,996,997,997
43803,996,996,998,997
43854,995,996,997,996
43906,995,996,997,996
43957,995,996,997,996
44008,995,996,997,996
44060,995,996,997,996
44111,996,997,997,996
44163,996,996,998,996
44214,995,996,996,996
44265,995,996,997,996
44316,996,996,998,996
44367,995,996,997,996
44419,996,996,997,997
44470,996,996,997,997
44521,996,996,997,997
44572,995,996,997,997
44623,996,996,997,997
44675,995,996,997,997
44726,996,996,997,997
44777,995,996,996,997
44828,995,996,997,997
44879,996,996,996,997
44931,995,996,997,997
44982,996,997,997,997
45033,996,997,997,996
45084,996,997,997,996
45135,995,997,997,996
45187,995,997,997,996
45238,996,997,997,997
45289,995,996,997,997
45340,996,997,997,997
45391,996,997,997,997
45443,995,996,998,997
45494,996,996,998,997
45546,996,996,997,997
45597,995,996,997,997
45648,995,996,997,997
45700,996,996,996,997
45751,995,996,997,997
45802,995,996,997,997
45853,995,997,997,997
45904,996,997,997,997
45956,995,997,997,997
46007,996,997,997,997
46058,996,997,997,997
46109,996,997,997,997
46160,995,997,997,997
46212,995,996,998,997
46263,996,997,997,997
46314,995,996,998,997
46365,996,997,997,997
46416,996,997,997,997
46468,996,997,997,997
46519,995,997,997,997
46570,996,997,997,997
46621,996,997,997,997
46672,995,997,997,997
46724,995,997,997,997
46775,996,997,998,997
46826,996,997,997,997
46877,995,996,998,997
46929,995,996,997,997
46981,996,997,997,997
47032,995,997,997,997
47083,996,997,997,997
47134,996,997,998,997
47185,995,997,997,997
47237,996,997,997,997
47288,996,997,997,997
47339,996,997,997,996
47390,996,997,997,997
47441,996,997,997,997
47493,996,997,998,997
47544,995,996,998,997
47595,996,996,997,997
47646,996,996,997,997
47697,996,996,997,996
47749,996,996,997,996
47800,996,996,997,996
47851,997,996,997,997
47902,996,996,997,996
47953,995,996,997,996
48005,996,996,997,996
48056,996,996,997,996
48107,995,996,997,996
48158,995,996,997,996
48209,995,996,997,996
48262,996,996,997,996
48313,996,996,996,996
48364,995,996,998,996
48415,996,996,997,996
48466,996,996,997,996
48518,996,996,997,997
48569,995,996,997,997
48620,995,996,997,997
48671,995,996,996,997
48722,996,996,997,997
48774,995,996,997,997
48825,995,996,997,997
48876,995,996,997,997
48927,996,996,997,997
48978,995,996,997,997
49030,995,996,996,997
49081,995,996,997,997
49132,995,996,997,997
49183,996,997,997,997
49234,996,997,997,997
49286,995,997,997,997
49337,996,997,997,997
49388,996,997,997,997
49439,996,997,997,997
49490,996,997,998,997
49542,995,997,997,997
49593,995,997,997,997
49645,995,997,998,997
49696,996,997,998,997
49747,996,997,997,997
49799,996,997,997,997
49850,996,997,997,997
49901,995,997,997,997
49952,996,997,997,997
50003,996,997,997,997
50055,995,997,997,997
50106,995,996,998,997
50157,996,997,997,997
50208,995,996,997,997
50259,995,996,998,997
50311,995,996,997,997
50362,996,996,998,997
50413,996,997,996,997
50464,995,996,998,997
50515,996,996,997,997
50567,996,997,996,997
50618,995,996,997,997
50669,996,997,997,997
50720,996,997,997,997
50771,995,997,998,997
50823,996,997,997,997
50874,996,997,997,997
50925,995,997,997,997
50977,996,997,997,997
51028,996,997,997,997
51080,997,997,997,997
51131,995,996,998,997
51182,995,996,997,997
51233,996,997,998,997
51284,996,997,997,997
51336,996,997,997,997
51387,996,997,997,997
51438,995,996,997,997
51489,996,997,997,997
51540,996,997,997,997
51592,995,996,997,997
51643,995,996,997,997
51694,996,996,998,997
51745,996,996,997,997
51796,996,996,997,997
51848,995,996,997,997
51899,996,996,997,997
51950,996,996,997,997
52001,996,997,997,997
52052,996,997,997,997
52104,995,996,997,997
52155,995,996,997,997
52206,996,997,997,997
52257,996,997,997,997
52308,996,997,997,997
52360,995,996,997,997
52411,996,997,997,997
52463,996,996,998,997
52514,996,996,997,997
52566,996,997,997,997
52617,996,997,997,997
52668,996,997,997,997
52719,995,997,997,997
52770,995,997,997,997
52822,995,997,997,997
52873,995,996,997,997
52924,995,996,997,997
52975,996,997,997,997
53026,995,996,998,997
53078,996,996,998,996
53129,995,996,997,996
53180,996,996,997,996
53231,995,996,997,996
53282,996,996,997,996
53334,996,997,996,996
53385,996,997,997,996
53436,995,996,998,996
53487,996,996,997,996
53538,996,996,997,997
53590,995,996,997,997
53641,995,996,997,997
53692,996,996,997,997
53743,996,996,997,997
53794,996,996,997,997
53846,995,996,997,997
53898,995,996,997,997
53949,995,996,997,997
54000,995,996,997,997
54051,995,996,996,996
54103,995,996,997,996
54154,996,997,997,996
54205,995,996,997,997
54256,995,996,997,997
54307,995,996,997,997
54359,996,997,996,997
54410,995,996,997,997
54461,996,996,998,997
54512,995,996,998,997
54563,996,996,997,997
54615,996,996,997,997
54666,995,996,996,997
54717,996,996,997,997
54768,996,996,997,997
54819,996,996,997,997
54871,996,996,997,997
54922,996,997,997,997
54973,996,997,997,997
55024,995,996,997,997
55075,996,997,997,997
55127,996,997,997,997
55178,995,996,997,997
55229,995,996,997,997
55280,995,996,997,997
55332,995,996,997,997
55384,995,996,998,997
55435,995,996,997,997
55486,996,996,997,996
55537,996,996,997,996
55588,996,997,997,996
55640,995,996,997,996
55691,995,996,997,996
55742,996,997,997,996
55793,995,996,997,996
55844,996,997,997,996
55896,996,996,997,996
55947,995,996,997,997
55998,996,996,997,997
56049,996,996,998,997
56100,996,996,997,997
56152,996,996,997,997
56203,996,996,997,997
56254,996,996,997,997
56305,995,996,997,997
56356,996,996,996,997
56408,995,996,997,997
56459,996,997,996,997
56510,996,997,997,997
56561,996,997,997,997
56612,996,997,997,997
56664,996,997,997,997
56715,996,997,997,997
56767,995,996,997,997
56818,995,996,998,997
56869,995,997,996,997
56921,996,997,998,997
56972,995,996,997,997
57023,995,996,997,997
57074,995,996,997,997
57125,996,997,997,996
57177,996,997,997,996
57228,996,997,997,997
57279,996,996,998,997
57330,996,996,997,997
57381,995,996,997,997
57433,995,996,997,997
57484,995,996,997,997
57535,996,996,997,997
57586,996,996,998,997
57637,995,996,997,997
57689,996,996,996,997
57740,995,996,997,997
57791,995,996,997,997
57842,995,996,997,997
57893,995,996,997,997
57945,995,996,997,997
57996,996,996,997,997
58047,995,996,997,997
58098,996,996,997,996
58150,995,996,997,996
58202,996,996,997,996
58253,995,996,997,996
58304,995,996,997,996
58355,995,996,997,996
58406,996,996,997,996
58458,996,996,997,996
58509,995,996,997,996
58560,995,996,997,996
58611,996,996,997,997
58662,995,996,997,997
58714,995,996,997,997
58765,995,996,997,996
58816,996,996,997,996
58867,995,996,997,997
58918,996,996,997,997
58970,995,996,997,997
59021,995,996,997,997
59072,996,996,996,997
59123,995,996,997,997
59174,996,996,997,997
59226,995,996,997,997
59277,996,996,997,997
59328,995,996,997,997
59379,996,996,997,997
59430,995,996,997,997
59482,996,996,997,997
59534,995,996,997,997
59585,996,997,997,997
59636,995,996,997,997
59687,996,997,997,997
59739,996,997,996,997
59790,996,997,997,997
59841,996,997,998,997
59892,996,997,997,997
59943,996,997,997,997
59995,995,996,998,997
60046,995,996,997,997
60097,996,996,997,997
60148,995,996,997,997
60199,996,996,997,997
60251,995,996,997,997
60302,996,996,997,997
60353,996,996,997,997
60404,995,996,997,997
60455,996,996,997,997
60507,995,996,997,997
