tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
40454,1006,1008,1008,1008
40505,1005,1008,1009,1008
40556,1005,1008,1008,1008
40607,1006,1008,1008,1008
40659,1005,1008,1009,1008
40711,1007,1008,1009,1008
40762,1006,1008,1008,1008
40813,1005,1008,1009,1008
40865,1006,1008,1008,1008
40916,1005,1008,1009,1008
40968,1005,1008,1008,1008
41019,1006,1008,1009,1008
41070,1005,1008,1009,1008
41122,1006,1008,1009,1008
41174,1006,1008,1009,1008
41225,1006,1008,1009,1008
41276,1006,1008,1008,1008
41327,1005,1007,1009,1008
41379,1006,1007,1009,1008
41431,1005,1007,1008,1008
41482,1006,1007,1008,1008
41533,1005,1007,1008,1008
41584,1006,1007,1008,1008
41636,1006,1008,1008,1008
41688,1005,1007,1009,1008
41739,1006,1008,1008,1008
41790,1006,1008,1008,1008
41841,1006,1008,1008,1008
41893,1006,1008,1008,1008
41945,1005,1008,1008,1008
41996,1006,1008,1008,1008
42047,1005,1008,1008,1008
42098,1006,1008,1009,1008
42150,1006,1007,1009,1008
42202,1006,1008,1008,1008
42253,1005,1008,1008,1008
42304,1006,1008,1008,1008
42355,1006,1008,1009,1008
42407,1006,1008,1008,1008
42459,1005,1008,1008,1008
42510,1006,1008,1008,1008
42561,1006,1008,1008,1008
42612,1006,1008,1008,1008
42664,1006,1008,1009,1008
42716,1006,1008,1009,1008
42767,1005,1008,1008,1008
42818,1006,1008,1009,1008
42870,1006,1008,1009,1008
42921,1006,1008,1008,1008
42973,1006,1008,1008,1008
43024,1005,1008,1008,1008
43075,1005,1008,1008,1008
43127,1006,1008,1008,1008
43179,1005,1008,1009,1008
43230,1006,1008,1009,1008
43281,1005,1008,1009,1008
43332,1005,1008,1008,1008
43384,1005,1008,1009,1008
43436,1006,1008,1008,1008
43487,1006,1008,1008,1008
43538,1005,1008,1008,1008
43589,1005,1008,1008,1008
43641,1006,1008,1009,1008
43693,1005,1008,1009,1008
43744,1006,1008,1008,1008
43795,1006,1008,1009,1008
43846,1005,1007,1009,1008
43898,1006,1008,1008,1008
43950,1005,1008,1008,1008
44001,1005,1008,1008,1008
44052,1006,1008,1009,1008
44103,1006,1008,1008,1008
44155,1005,1008,1008,1008
44207,1005,1008,1009,1008
44258,1006,1008,1008,1008
44309,1006,1008,1008,1008
44360,1006,1008,1009,1008
44412,1006,1008,1009,1008
44464,1005,1008,1009,1008
44515,1005,1007,1009,1008
44566,1006,1008,1008,1008
44618,1005,1008,1008,1008
44669,1006,1008,1008,1008
44721,1005,1007,1009,1008
44772,1005,1008,1008,1008
44823,1006,1008,1008,1008
44875,1005,1008,1009,1008
44926,1006,1008,1008,1008
44978,1005,1008,1008,1008
45029,1007,1008,1009,1008
45080,1006,1008,1008,1008
45132,1006,1008,1008,1008
45184,1006,1008,1008,1008
45235,1005,1008,1009,1008
45286,1005,1008,1008,1008
45337,1005,1008,1009,1008
45389,1005,1008,1008,1008
45441,1006,1008,1008,1008
45492,1006,1008,1009,1008
45543,1006,1008,1009,1008
45594,1006,1008,1008,1008
45646,1005,1008,1008,1008
45698,1006,1008,1008,1008
45749,1006,1008,1009,1008
45800,1006,1008,1009,1008
45851,1007,1008,1008,1008
45903,1006,1008,1009,1008
45955,1005,1008,1009,1008
46006,1006,1008,1008,1008
46057,1006,1008,1008,1008
46108,1006,1008,1008,1008
46160,1006,1008,1009,1008
46212,1007,1008,1009,1008
46263,1006,1008,1008,1008
46314,1006,1008,1008,1008
46366,1006,1008,1009,1008
46417,1006,1008,1008,1008
46469,1006,1008,1008,1008
46520,1006,1008,1009,1008
46571,1006,1008,1009,1008
46623,1006,1008,1008,1008
46674,1006,1008,1009,1008
46726,1005,1008,1008,1008
46777,1005,1008,1008,1008
46828,1005,1008,1008,1008
46880,1005,1008,1008,1008
46931,1006,1008,1009,1008
46983,1006,1008,1009,1008
47034,1005,1008,1009,1008
47085,1006,1008,1009,1008
47137,1006,1008,1008,1008
47188,1005,1008,1008,1008
47240,1006,1008,1008,1008
47291,1006,1008,1009,1008
47342,1005,1008,1008,1008
47394,1006,1008,1009,1008
47446,1006,1008,1008,1008
47497,1005,1008,1009,1008
47548,1005,1008,1009,1008
47599,1006,1008,1008,1008
47651,1005,1008,1008,1008
47703,1006,1008,1008,1008
47754,1005,1008,1008,1008
47805,1006,1008,1009,1008
47856,1006,1008,1008,1008
47908,1006,1008,1009,1008
47960,1005,1008,1009,1008
48011,1006,1008,1008,1008
48062,1005,1008,1008,1008
48113,1006,1008,1008,1008
48165,1006,1008,1008,1008
48217,1006,1008,1009,1008
48268,1006,1008,1009,1008
